subscription_id,user_id,plan,start_date,end_date,mrr,payment_method
sub_01503,u_03757,basic,2026-04-01,,29.0,credit_card
sub_01504,u_03763,enterprise,2026-04-12,,249.0,credit_card
sub_01505,u_03764,basic,2026-02-22,,26.1,credit_card
sub_01506,u_03768,basic,2026-05-05,,23.2,credit_card
sub_01507,u_03771,basic,2025-06-27,2025-07-17,29.0,paypal
sub_01508,u_03772,basic,2026-03-31,,26.1,bank_transfer
sub_01509,u_03773,basic,2025-11-20,,29.0,paypal
sub_01510,u_03774,pro,2025-12-26,,79.0,paypal
sub_01511,u_03775,pro,2025-06-01,,79.0,credit_card
sub_01512,u_03778,basic,2025-12-27,,29.0,credit_card
sub_01513,u_03779,basic,2025-07-03,,29.0,credit_card
sub_01514,u_03780,enterprise,2026-03-18,,249.0,credit_card
sub_01515,u_03786,basic,2026-01-26,,29.0,paypal
sub_01516,u_03788,basic,2026-05-13,,29.0,paypal
sub_01517,u_03789,basic,2025-06-01,,23.2,credit_card
sub_01518,u_03792,basic,2026-01-20,,29.0,paypal
sub_01519,u_03793,basic,2025-11-17,,29.0,credit_card
sub_01520,u_03794,pro,2026-05-27,,71.1,credit_card
sub_01521,u_03795,pro,2025-12-26,,79.0,bank_transfer
sub_01522,u_03796,enterprise,2026-02-10,2026-02-28,224.1,credit_card
sub_01523,u_03798,pro,2026-05-04,,79.0,credit_card
sub_01524,u_03799,basic,2026-01-29,,23.2,credit_card
sub_01525,u_03800,pro,2026-04-10,,71.1,credit_card
sub_01526,u_03802,enterprise,2025-09-25,,249.0,credit_card
sub_01527,u_03804,basic,2026-04-18,,29.0,paypal
sub_01528,u_03810,basic,2025-12-11,,29.0,paypal
sub_01529,u_03818,basic,2025-09-23,,29.0,credit_card
sub_01530,u_03822,enterprise,2025-10-05,,249.0,credit_card
sub_01531,u_03832,basic,2025-09-21,,23.2,credit_card
sub_01532,u_03833,enterprise,2026-03-22,,224.1,credit_card
sub_01533,u_03835,basic,2026-04-09,,29.0,bank_transfer
sub_01534,u_03836,enterprise,2025-06-01,,249.0,credit_card
sub_01535,u_03837,basic,2026-05-13,,29.0,paypal
sub_01536,u_03839,basic,2025-12-15,,23.2,credit_card
sub_01537,u_03846,basic,2025-06-01,,26.1,credit_card
sub_01538,u_03852,enterprise,2026-01-13,,224.1,credit_card
sub_01539,u_03855,pro,2026-05-20,,79.0,bank_transfer
sub_01540,u_03857,pro,2026-02-04,,79.0,credit_card
sub_01541,u_03863,pro,2026-04-19,2026-04-26,71.1,credit_card
sub_01542,u_03864,basic,2026-05-15,,29.0,credit_card
sub_01543,u_03865,basic,2026-03-29,,29.0,credit_card
sub_01544,u_03866,basic,2026-03-15,,26.1,credit_card
sub_01545,u_03868,basic,2025-12-26,,29.0,paypal
sub_01546,u_03870,basic,2026-03-19,,29.0,credit_card
sub_01547,u_03872,basic,2026-05-07,2026-05-14,29.0,bank_transfer
sub_01548,u_03873,pro,2025-09-18,,79.0,bank_transfer
sub_01549,u_03878,basic,2026-02-02,,29.0,credit_card
sub_01550,u_03879,enterprise,2026-04-23,,249.0,bank_transfer
sub_01551,u_03882,basic,2025-06-01,,26.1,credit_card
sub_01552,u_03885,pro,2025-06-01,,79.0,paypal
sub_01553,u_03886,basic,2025-06-04,,29.0,paypal
sub_01554,u_03889,basic,2026-03-17,,26.1,credit_card
sub_01555,u_03890,basic,2025-11-09,,29.0,credit_card
sub_01556,u_03891,basic,2026-02-10,,29.0,credit_card
sub_01557,u_03893,pro,2026-03-11,,79.0,credit_card
sub_01558,u_03895,basic,2025-09-20,,29.0,paypal
sub_01559,u_03898,enterprise,2026-02-07,,199.2,paypal
sub_01560,u_03901,basic,2026-03-23,,26.1,paypal
sub_01561,u_03902,basic,2025-06-06,,23.2,credit_card
sub_01562,u_03903,basic,2026-04-19,,26.1,credit_card
sub_01563,u_03906,pro,2026-02-15,,79.0,credit_card
sub_01564,u_03908,pro,2026-01-28,,63.2,credit_card
sub_01565,u_03910,basic,2026-05-26,2026-05-31,29.0,credit_card
sub_01566,u_03913,pro,2025-06-01,2025-06-16,79.0,credit_card
sub_01567,u_03915,basic,2026-03-19,,29.0,credit_card
sub_01568,u_03916,basic,2025-11-23,,23.2,paypal
sub_01569,u_03917,basic,2026-03-31,,29.0,credit_card
sub_01570,u_03918,pro,2025-12-21,,63.2,credit_card
sub_01571,u_03928,basic,2025-12-13,,26.1,credit_card
sub_01572,u_03931,pro,2026-05-02,,79.0,credit_card
sub_01573,u_03933,enterprise,2026-04-25,,224.1,credit_card
sub_01574,u_03934,basic,2026-04-08,,29.0,credit_card
sub_01575,u_03936,basic,2026-03-14,,26.1,paypal
sub_01576,u_03937,basic,2026-05-06,,29.0,bank_transfer
sub_01577,u_03939,pro,2026-03-14,,63.2,credit_card
sub_01578,u_03945,pro,2026-05-29,,79.0,credit_card
sub_01579,u_03949,pro,2026-04-23,,79.0,paypal
sub_01580,u_03950,enterprise,2026-05-28,,249.0,credit_card
sub_01581,u_03951,basic,2025-09-11,,29.0,credit_card
sub_01582,u_03952,enterprise,2025-06-01,,249.0,paypal
sub_01583,u_03953,basic,2026-05-10,,23.2,paypal
sub_01584,u_03954,enterprise,2026-04-23,,199.2,bank_transfer
sub_01585,u_03955,basic,2025-08-09,2025-08-16,23.2,credit_card
sub_01586,u_03958,basic,2026-05-24,,29.0,credit_card
sub_01587,u_03962,pro,2026-05-27,,79.0,credit_card
sub_01588,u_03964,basic,2026-05-30,,29.0,credit_card
sub_01589,u_03965,basic,2025-10-18,,29.0,credit_card
sub_01590,u_03966,enterprise,2026-04-08,,224.1,paypal
sub_01591,u_03967,pro,2026-05-26,,79.0,paypal
sub_01592,u_03968,basic,2026-01-22,,23.2,credit_card
sub_01593,u_03972,basic,2026-04-15,2026-04-22,29.0,credit_card
sub_01594,u_03973,pro,2025-12-03,,79.0,credit_card
sub_01595,u_03974,basic,2026-04-15,,26.1,credit_card
sub_01596,u_03981,basic,2025-10-05,,29.0,credit_card
sub_01597,u_03984,enterprise,2025-09-26,,249.0,credit_card
sub_01598,u_03994,pro,2026-02-22,,63.2,paypal
sub_01599,u_03996,pro,2026-04-02,,71.1,paypal
sub_01600,u_03999,basic,2026-05-06,,23.2,credit_card
sub_01601,u_04002,basic,2025-11-05,,29.0,paypal
sub_01602,u_04004,basic,2026-05-08,,29.0,paypal
sub_01603,u_04005,pro,2026-04-16,,79.0,credit_card
sub_01604,u_04009,enterprise,2026-05-23,,249.0,paypal
sub_01605,u_04010,basic,2026-05-26,,29.0,credit_card
sub_01606,u_04011,pro,2026-03-20,,79.0,credit_card
sub_01607,u_04013,basic,2026-04-30,,29.0,credit_card
sub_01608,u_04016,pro,2025-07-19,,79.0,credit_card
sub_01609,u_04018,enterprise,2026-04-10,,199.2,bank_transfer
sub_01610,u_04020,basic,2026-03-15,,29.0,credit_card
sub_01611,u_04026,basic,2026-03-19,,23.2,credit_card
sub_01612,u_04031,basic,2026-04-16,,29.0,credit_card
sub_01613,u_04032,pro,2026-05-19,,63.2,credit_card
sub_01614,u_04035,basic,2025-06-01,,23.2,credit_card
sub_01615,u_04042,basic,2026-03-01,,29.0,credit_card
sub_01616,u_04048,pro,2025-08-28,,79.0,paypal
sub_01617,u_04050,basic,2025-06-01,,29.0,credit_card
sub_01618,u_04052,basic,2025-09-21,,29.0,credit_card
sub_01619,u_04055,basic,2026-05-29,,23.2,paypal
sub_01620,u_04057,basic,2026-05-26,,29.0,credit_card
sub_01621,u_04059,enterprise,2025-06-01,,249.0,paypal
sub_01622,u_04060,basic,2026-04-11,,23.2,credit_card
sub_01623,u_04061,enterprise,2026-04-27,,249.0,credit_card
sub_01624,u_04064,basic,2025-08-12,,29.0,credit_card
sub_01625,u_04065,pro,2026-05-16,,71.1,credit_card
sub_01626,u_04066,enterprise,2026-05-12,,224.1,credit_card
sub_01627,u_04068,basic,2025-12-19,,29.0,paypal
sub_01628,u_04073,pro,2026-01-17,,71.1,credit_card
sub_01629,u_04075,basic,2026-01-27,,26.1,credit_card
sub_01630,u_04081,basic,2026-04-23,,29.0,credit_card
sub_01631,u_04082,enterprise,2026-01-09,,199.2,credit_card
sub_01632,u_04086,basic,2026-05-11,,29.0,credit_card
sub_01633,u_04090,enterprise,2025-11-20,,249.0,paypal
sub_01634,u_04093,enterprise,2025-06-01,,224.1,credit_card
sub_01635,u_04094,basic,2026-04-03,,26.1,credit_card
sub_01636,u_04095,basic,2026-03-01,,26.1,credit_card
sub_01637,u_04097,enterprise,2026-05-19,,199.2,credit_card
sub_01638,u_04098,basic,2026-04-18,,29.0,credit_card
sub_01639,u_04099,pro,2026-05-27,,63.2,bank_transfer
sub_01640,u_04100,basic,2026-01-06,,23.2,bank_transfer
sub_01641,u_04101,basic,2026-03-12,,26.1,credit_card
sub_01642,u_04104,basic,2026-04-10,,23.2,paypal
sub_01643,u_04108,basic,2025-07-14,,29.0,credit_card
sub_01644,u_04110,basic,2026-01-31,,29.0,credit_card
sub_01645,u_04111,basic,2026-02-19,,29.0,credit_card
sub_01646,u_04118,enterprise,2026-05-09,,249.0,paypal
sub_01647,u_04120,basic,2026-04-11,,29.0,paypal
sub_01648,u_04122,basic,2025-12-08,,26.1,credit_card
sub_01649,u_04124,basic,2025-10-15,,26.1,credit_card
sub_01650,u_04125,basic,2025-12-18,,29.0,paypal
sub_01651,u_04126,basic,2025-12-17,,29.0,paypal
sub_01652,u_04128,basic,2026-04-10,,29.0,credit_card
sub_01653,u_04134,basic,2026-01-20,,29.0,credit_card
sub_01654,u_04138,basic,2025-12-23,,29.0,paypal
sub_01655,u_04141,basic,2026-05-10,,29.0,credit_card
sub_01656,u_04145,basic,2025-12-30,,29.0,credit_card
sub_01657,u_04146,basic,2026-05-16,,29.0,paypal
sub_01658,u_04150,basic,2026-05-13,2026-05-31,29.0,bank_transfer
sub_01659,u_04151,pro,2026-05-31,,79.0,credit_card
sub_01660,u_04154,basic,2026-04-19,,29.0,credit_card
sub_01661,u_04155,basic,2026-05-30,,23.2,credit_card
sub_01662,u_04156,pro,2026-02-07,,79.0,credit_card
sub_01663,u_04157,basic,2025-08-27,,23.2,credit_card
sub_01664,u_04158,pro,2025-06-01,,63.2,credit_card
sub_01665,u_04162,basic,2026-02-05,,29.0,credit_card
sub_01666,u_04167,pro,2026-05-17,,79.0,credit_card
sub_01667,u_04170,basic,2026-05-03,2026-05-31,29.0,bank_transfer
sub_01668,u_04172,basic,2026-03-07,,29.0,credit_card
sub_01669,u_04173,basic,2026-02-10,,26.1,credit_card
sub_01670,u_04174,pro,2025-08-03,2025-09-30,63.2,credit_card
sub_01671,u_04175,pro,2025-06-01,,63.2,credit_card
sub_01672,u_04182,pro,2025-12-16,2025-12-23,79.0,bank_transfer
sub_01673,u_04187,enterprise,2026-01-26,,199.2,paypal
sub_01674,u_04189,basic,2025-12-07,,26.1,credit_card
sub_01675,u_04193,basic,2025-11-22,,26.1,credit_card
sub_01676,u_04197,basic,2026-04-13,,29.0,credit_card
sub_01677,u_04198,basic,2026-03-07,,29.0,credit_card
sub_01678,u_04201,pro,2026-04-30,,71.1,credit_card
sub_01679,u_04202,basic,2026-05-12,2026-05-23,26.1,credit_card
sub_01680,u_04203,basic,2025-06-01,,29.0,credit_card
sub_01681,u_04204,basic,2026-05-15,,29.0,credit_card
sub_01682,u_04205,basic,2026-02-26,,23.2,credit_card
sub_01683,u_04207,pro,2026-02-07,,79.0,paypal
sub_01684,u_04208,pro,2026-05-18,,63.2,paypal
sub_01685,u_04211,enterprise,2026-01-23,,249.0,credit_card
sub_01686,u_04213,pro,2026-04-23,,79.0,credit_card
sub_01687,u_04220,basic,2026-04-08,2026-04-15,29.0,paypal
sub_01688,u_04221,enterprise,2026-01-13,,249.0,bank_transfer
sub_01689,u_04231,basic,2026-02-02,,23.2,credit_card
sub_01690,u_04233,pro,2025-06-13,2025-07-16,63.2,credit_card
sub_01691,u_04234,pro,2026-05-28,,79.0,paypal
sub_01692,u_04235,enterprise,2026-04-06,,249.0,paypal
sub_01693,u_04236,pro,2026-05-23,,63.2,credit_card
sub_01694,u_04240,basic,2025-12-19,,29.0,credit_card
sub_01695,u_04241,pro,2026-03-19,,79.0,credit_card
sub_01696,u_04242,pro,2025-11-07,,79.0,paypal
sub_01697,u_04244,basic,2026-03-15,,23.2,credit_card
sub_01698,u_04247,basic,2026-05-13,,29.0,credit_card
sub_01699,u_04249,enterprise,2025-06-01,,249.0,credit_card
sub_01700,u_04251,pro,2026-05-22,,63.2,paypal
sub_01701,u_04253,basic,2026-02-18,,23.2,credit_card
sub_01702,u_04254,basic,2026-05-06,,23.2,paypal
sub_01703,u_04255,pro,2025-12-26,,71.1,credit_card
sub_01704,u_04257,pro,2026-03-05,,79.0,credit_card
sub_01705,u_04261,basic,2025-07-23,,23.2,credit_card
sub_01706,u_04263,basic,2026-03-21,,23.2,paypal
sub_01707,u_04264,basic,2025-12-26,,23.2,bank_transfer
sub_01708,u_04266,pro,2025-12-30,,79.0,credit_card
sub_01709,u_04268,pro,2025-09-29,,79.0,credit_card
sub_01710,u_04278,basic,2026-05-12,,29.0,paypal
sub_01711,u_04280,pro,2026-05-06,,79.0,paypal
sub_01712,u_04281,basic,2025-11-19,,29.0,credit_card
sub_01713,u_04282,basic,2026-04-27,,26.1,credit_card
sub_01714,u_04283,basic,2026-05-23,,23.2,credit_card
sub_01715,u_04285,basic,2026-01-20,,29.0,credit_card
sub_01716,u_04287,pro,2026-01-26,,63.2,credit_card
sub_01717,u_04288,basic,2026-03-31,,29.0,credit_card
sub_01718,u_04290,basic,2026-02-07,,23.2,credit_card
sub_01719,u_04294,basic,2026-03-19,,29.0,credit_card
sub_01720,u_04295,basic,2026-04-10,,29.0,credit_card
sub_01721,u_04296,basic,2026-05-09,,26.1,credit_card
sub_01722,u_04299,basic,2026-01-20,,29.0,credit_card
sub_01723,u_04301,basic,2025-06-01,,29.0,credit_card
sub_01724,u_04305,basic,2026-05-19,2026-05-26,29.0,credit_card
sub_01725,u_04312,basic,2026-05-12,,26.1,credit_card
sub_01726,u_04314,basic,2025-06-01,,26.1,paypal
sub_01727,u_04315,basic,2026-05-03,,29.0,credit_card
sub_01728,u_04318,pro,2026-03-17,,71.1,credit_card
sub_01729,u_04322,basic,2025-12-20,,26.1,credit_card
sub_01730,u_04324,enterprise,2025-10-02,,249.0,bank_transfer
sub_01731,u_04325,pro,2025-06-01,,71.1,credit_card
sub_01732,u_04335,enterprise,2026-05-23,,249.0,credit_card
sub_01733,u_04337,enterprise,2025-06-27,,199.2,credit_card
sub_01734,u_04343,pro,2025-09-19,,71.1,credit_card
sub_01735,u_04344,enterprise,2026-01-22,,249.0,credit_card
sub_01736,u_04356,enterprise,2026-04-25,,199.2,paypal
sub_01737,u_04358,pro,2026-01-28,,63.2,paypal
sub_01738,u_04359,basic,2026-05-02,,29.0,paypal
sub_01739,u_04360,enterprise,2026-05-23,,199.2,credit_card
sub_01740,u_04361,basic,2026-01-16,,23.2,paypal
sub_01741,u_04362,basic,2025-11-02,,29.0,bank_transfer
sub_01742,u_04363,pro,2026-02-13,,63.2,bank_transfer
sub_01743,u_04366,enterprise,2026-05-19,,249.0,credit_card
sub_01744,u_04367,basic,2026-03-08,,26.1,credit_card
sub_01745,u_04368,enterprise,2026-05-06,,249.0,bank_transfer
sub_01746,u_04369,basic,2026-05-02,,29.0,paypal
sub_01747,u_04370,pro,2026-04-29,,71.1,credit_card
sub_01748,u_04371,basic,2026-03-21,,29.0,credit_card
sub_01749,u_04372,basic,2026-05-24,,29.0,credit_card
sub_01750,u_04374,pro,2026-02-16,,63.2,credit_card
sub_01751,u_04375,basic,2026-02-24,2026-03-18,23.2,bank_transfer
sub_01752,u_04376,basic,2026-03-22,,29.0,credit_card
sub_01753,u_04377,basic,2025-09-07,,26.1,credit_card
sub_01754,u_04380,pro,2026-05-22,,79.0,paypal
sub_01755,u_04384,basic,2025-07-29,,26.1,credit_card
sub_01756,u_04385,basic,2026-02-02,,29.0,credit_card
sub_01757,u_04386,basic,2025-06-01,,29.0,credit_card
sub_01758,u_04387,basic,2026-05-24,,29.0,credit_card
sub_01759,u_04391,basic,2026-02-07,,26.1,credit_card
sub_01760,u_04393,basic,2026-05-25,,26.1,credit_card
sub_01761,u_04396,pro,2026-04-10,,79.0,paypal
sub_01762,u_04398,basic,2026-05-04,,29.0,credit_card
sub_01763,u_04403,basic,2026-03-28,,29.0,credit_card
sub_01764,u_04407,basic,2026-05-09,,29.0,paypal
sub_01765,u_04408,basic,2026-03-22,,29.0,paypal
sub_01766,u_04411,basic,2026-05-31,,29.0,paypal
sub_01767,u_04412,basic,2025-12-21,,26.1,paypal
sub_01768,u_04414,basic,2026-03-15,,29.0,credit_card
sub_01769,u_04415,basic,2026-02-23,,29.0,paypal
sub_01770,u_04416,basic,2026-03-14,,29.0,credit_card
sub_01771,u_04417,basic,2026-05-28,2026-05-31,29.0,bank_transfer
sub_01772,u_04418,enterprise,2026-04-02,,249.0,credit_card
sub_01773,u_04420,enterprise,2026-05-16,,224.1,credit_card
sub_01774,u_04422,basic,2026-01-18,,23.2,credit_card
sub_01775,u_04425,basic,2026-03-20,,29.0,credit_card
sub_01776,u_04426,basic,2026-04-22,,23.2,credit_card
sub_01777,u_04430,enterprise,2025-12-18,,249.0,credit_card
sub_01778,u_04431,pro,2026-02-05,,79.0,credit_card
sub_01779,u_04433,pro,2025-06-01,,63.2,credit_card
sub_01780,u_04434,pro,2026-05-21,,63.2,credit_card
sub_01781,u_04436,basic,2026-03-30,,29.0,credit_card
sub_01782,u_04438,basic,2025-06-01,,26.1,credit_card
sub_01783,u_04443,basic,2026-03-18,2026-03-27,29.0,paypal
sub_01784,u_04446,pro,2026-05-02,,79.0,paypal
sub_01785,u_04449,enterprise,2025-11-21,,249.0,credit_card
sub_01786,u_04450,pro,2026-03-13,,79.0,credit_card
sub_01787,u_04453,enterprise,2025-10-06,,249.0,credit_card
sub_01788,u_04458,basic,2026-03-14,,29.0,credit_card
sub_01789,u_04459,basic,2026-02-05,,23.2,credit_card
sub_01790,u_04460,enterprise,2026-03-17,,224.1,credit_card
sub_01791,u_04461,basic,2026-02-14,,23.2,credit_card
sub_01792,u_04464,enterprise,2025-12-19,,249.0,bank_transfer
sub_01793,u_04467,pro,2026-05-06,,63.2,paypal
sub_01794,u_04470,pro,2025-06-20,,79.0,credit_card
sub_01795,u_04471,enterprise,2025-06-01,,249.0,credit_card
sub_01796,u_04473,pro,2026-03-29,,71.1,paypal
sub_01797,u_04476,pro,2026-03-14,,63.2,credit_card
sub_01798,u_04477,enterprise,2026-03-28,,249.0,paypal
sub_01799,u_04487,basic,2026-03-29,,23.2,credit_card
sub_01800,u_04490,pro,2026-04-17,,71.1,credit_card
sub_01801,u_04491,basic,2025-12-10,,26.1,credit_card
sub_01802,u_04494,basic,2025-11-19,,29.0,paypal
sub_01803,u_04496,basic,2026-02-23,2026-03-02,23.2,paypal
sub_01804,u_04500,basic,2026-01-18,2026-03-16,23.2,credit_card
sub_01805,u_04501,pro,2026-02-16,,71.1,credit_card
sub_01806,u_04506,pro,2025-11-19,,63.2,credit_card
sub_01807,u_04508,pro,2026-01-24,,79.0,credit_card
sub_01808,u_04509,basic,2025-06-01,2025-07-10,23.2,paypal
sub_01809,u_04510,pro,2026-05-04,,71.1,paypal
sub_01810,u_04511,basic,2026-02-28,,29.0,paypal
sub_01811,u_04518,enterprise,2026-04-30,,199.2,bank_transfer
sub_01812,u_04520,basic,2025-08-16,,29.0,paypal
sub_01813,u_04521,pro,2026-01-26,,63.2,credit_card
sub_01814,u_04522,pro,2025-07-13,,79.0,credit_card
sub_01815,u_04528,basic,2026-01-28,,29.0,paypal
sub_01816,u_04531,enterprise,2026-04-29,,249.0,paypal
sub_01817,u_04534,basic,2026-02-03,,23.2,credit_card
sub_01818,u_04536,basic,2026-03-12,,29.0,bank_transfer
sub_01819,u_04538,pro,2026-05-19,,63.2,credit_card
sub_01820,u_04549,basic,2025-10-10,,29.0,credit_card
sub_01821,u_04552,basic,2026-05-07,,29.0,credit_card
sub_01822,u_04553,pro,2025-07-19,,79.0,paypal
sub_01823,u_04558,basic,2025-06-01,,26.1,credit_card
sub_01824,u_04560,basic,2025-11-27,,23.2,credit_card
sub_01825,u_04563,basic,2026-05-24,,29.0,paypal
sub_01826,u_04566,enterprise,2026-04-18,,249.0,credit_card
sub_01827,u_04567,pro,2026-04-25,,71.1,paypal
sub_01828,u_04568,basic,2026-05-10,,23.2,credit_card
sub_01829,u_04571,pro,2025-12-19,,79.0,paypal
sub_01830,u_04573,pro,2025-11-06,,79.0,paypal
sub_01831,u_04576,enterprise,2026-03-16,,249.0,paypal
sub_01832,u_04584,basic,2025-12-11,,29.0,credit_card
sub_01833,u_04586,enterprise,2026-03-20,,249.0,credit_card
sub_01834,u_04590,basic,2026-01-27,,26.1,credit_card
sub_01835,u_04591,enterprise,2026-04-28,,249.0,credit_card
sub_01836,u_04592,basic,2026-02-18,,26.1,paypal
sub_01837,u_04595,basic,2026-01-01,2026-01-16,29.0,paypal
sub_01838,u_04596,pro,2025-11-13,,79.0,credit_card
sub_01839,u_04597,enterprise,2026-04-23,,249.0,credit_card
sub_01840,u_04599,enterprise,2026-04-16,,249.0,credit_card
sub_01841,u_04604,basic,2025-11-10,,29.0,paypal
sub_01842,u_04605,pro,2025-07-05,,79.0,credit_card
sub_01843,u_04606,basic,2025-09-01,,23.2,credit_card
sub_01844,u_04607,basic,2026-05-02,,26.1,credit_card
sub_01845,u_04609,basic,2026-03-24,,26.1,credit_card
sub_01846,u_04611,basic,2026-05-22,,29.0,credit_card
sub_01847,u_04612,basic,2026-02-24,,29.0,bank_transfer
sub_01848,u_04613,basic,2026-05-15,,29.0,credit_card
sub_01849,u_04615,pro,2026-04-06,,79.0,credit_card
sub_01850,u_04618,basic,2026-04-09,,29.0,credit_card
sub_01851,u_04620,pro,2025-08-21,,71.1,credit_card
sub_01852,u_04623,pro,2025-12-12,,79.0,credit_card
sub_01853,u_04628,basic,2025-12-31,,29.0,credit_card
sub_01854,u_04630,pro,2026-05-13,,79.0,credit_card
sub_01855,u_04631,basic,2026-04-07,2026-05-01,29.0,credit_card
sub_01856,u_04633,basic,2025-08-17,,29.0,credit_card
sub_01857,u_04634,basic,2026-05-10,,26.1,credit_card
sub_01858,u_04638,basic,2025-11-10,,29.0,credit_card
sub_01859,u_04639,basic,2025-09-30,,29.0,credit_card
sub_01860,u_04641,basic,2026-04-07,,26.1,credit_card
sub_01861,u_04642,basic,2025-08-20,,29.0,credit_card
sub_01862,u_04643,basic,2026-05-11,,29.0,credit_card
sub_01863,u_04644,basic,2025-12-05,,29.0,credit_card
sub_01864,u_04646,pro,2025-12-18,,79.0,paypal
sub_01865,u_04647,basic,2026-04-19,,23.2,paypal
sub_01866,u_04648,basic,2025-08-04,,29.0,credit_card
sub_01867,u_04653,basic,2025-08-29,,29.0,paypal
sub_01868,u_04655,basic,2026-05-05,2026-05-31,29.0,credit_card
sub_01869,u_04656,basic,2025-09-10,,29.0,credit_card
sub_01870,u_04657,basic,2026-02-05,,26.1,credit_card
sub_01871,u_04659,enterprise,2025-11-27,,249.0,bank_transfer
sub_01872,u_04660,basic,2026-02-16,,26.1,credit_card
sub_01873,u_04661,basic,2026-01-17,,29.0,credit_card
sub_01874,u_04668,basic,2025-12-21,,29.0,credit_card
sub_01875,u_04671,pro,2025-07-28,,63.2,bank_transfer
sub_01876,u_04673,basic,2026-05-14,,29.0,paypal
sub_01877,u_04677,basic,2025-06-01,,23.2,credit_card
sub_01878,u_04679,pro,2026-01-06,,79.0,credit_card
sub_01879,u_04682,basic,2025-06-01,,29.0,credit_card
sub_01880,u_04684,basic,2025-10-26,,26.1,paypal
sub_01881,u_04687,basic,2026-05-30,,23.2,paypal
sub_01882,u_04688,enterprise,2026-02-06,,249.0,credit_card
sub_01883,u_04690,basic,2026-03-25,,29.0,credit_card
sub_01884,u_04692,basic,2026-03-31,,29.0,credit_card
sub_01885,u_04693,basic,2026-02-13,,29.0,credit_card
sub_01886,u_04699,basic,2025-06-01,,26.1,paypal
sub_01887,u_04700,enterprise,2026-04-20,,249.0,credit_card
sub_01888,u_04704,pro,2026-03-14,,71.1,credit_card
sub_01889,u_04716,pro,2026-01-20,,71.1,credit_card
sub_01890,u_04717,pro,2025-06-01,,71.1,credit_card
sub_01891,u_04720,basic,2026-03-31,,29.0,credit_card
sub_01892,u_04724,pro,2026-04-25,,71.1,credit_card
sub_01893,u_04725,pro,2026-05-31,,63.2,paypal
sub_01894,u_04728,pro,2025-11-15,,79.0,credit_card
sub_01895,u_04729,pro,2026-05-05,,79.0,credit_card
sub_01896,u_04730,enterprise,2026-05-13,,249.0,credit_card
sub_01897,u_04733,basic,2025-06-01,,23.2,credit_card
sub_01898,u_04737,pro,2026-03-30,,79.0,paypal
sub_01899,u_04738,pro,2026-03-24,,79.0,paypal
sub_01900,u_04740,pro,2025-11-28,,79.0,credit_card
sub_01901,u_04742,basic,2026-05-26,,29.0,credit_card
sub_01902,u_04749,enterprise,2025-10-07,,224.1,credit_card
sub_01903,u_04755,basic,2025-08-12,,26.1,credit_card
sub_01904,u_04757,basic,2025-10-24,,29.0,credit_card
sub_01905,u_04758,basic,2026-03-03,,29.0,paypal
sub_01906,u_04761,pro,2025-06-01,,79.0,paypal
sub_01907,u_04764,pro,2026-02-08,,79.0,credit_card
sub_01908,u_04767,enterprise,2026-05-17,,249.0,paypal
sub_01909,u_04770,pro,2026-05-30,,71.1,credit_card
sub_01910,u_04771,pro,2026-03-17,,79.0,credit_card
sub_01911,u_04774,basic,2026-04-02,,23.2,credit_card
